hour,day,month,is_weekend,is_rush_hour,is_holiday,temp_celsius,rain_1h,snow_1h,clouds_all,weather_code,traffic_volume,congestion_level,congestion_code
17,2,3,0,1,1,8.350000000000023,0.0,0.0,90,6,6540,High,2
17,2,3,0,1,1,8.350000000000023,0.0,0.0,90,2,6540,High,2
18,2,3,0,1,1,8.200000000000045,0.0,0.0,90,1,4918,High,2
19,2,3,0,0,1,7.330000000000041,0.0,0.0,90,1,3392,Medium,1
20,2,3,0,0,1,5.930000000000007,0.0,0.0,40,1,3105,Medium,1
21,2,3,0,0,1,4.460000000000036,0.0,0.0,75,1,2616,Medium,1
22,2,3,0,0,1,3.230000000000018,0.0,0.0,1,0,1736,Low,0
23,2,3,0,0,1,2.150000000000034,0.0,0.0,1,0,1132,Low,0
0,3,3,0,0,1,0.34000000000003183,0.0,0.0,1,0,553,Low,0
1,3,3,0,0,1,-0.7299999999999613,0.0,0.0,1,0,354,Low,0
3,3,3,0,0,1,-2.329999999999984,0.0,0.0,1,0,353,Low,0
4,3,3,0,0,1,-2.92999999999995,0.0,0.0,1,0,859,Low,0
5,3,3,0,0,1,-3.669999999999959,0.0,0.0,1,0,2804,Medium,1
6,3,3,0,0,1,-4.329999999999984,0.0,0.0,1,0,5405,High,2
7,3,3,0,1,1,-4.7999999999999545,0.0,0.0,40,1,6460,High,2
8,3,3,0,1,1,-5.0,0.0,0.0,5,0,6002,High,2
9,3,3,0,1,1,-4.0,0.0,0.0,20,1,4995,High,2
10,3,3,0,0,1,-3.1399999999999864,0.0,0.0,20,1,4579,High,2
11,3,3,0,0,1,-2.269999999999982,0.0,0.0,5,0,5058,High,2
12,3,3,0,0,1,-1.0699999999999932,0.0,0.0,1,0,5252,High,2
13,3,3,0,0,1,-0.14999999999997726,0.0,0.0,1,0,5338,High,2
14,3,3,0,0,1,1.330000000000041,0.0,0.0,20,1,5562,High,2
15,3,3,0,0,1,2.2100000000000364,0.0,0.0,1,8,6040,High,2
16,3,3,0,1,1,3.2800000000000296,0.0,0.0,20,1,6573,High,2
17,3,3,0,1,1,3.730000000000018,0.0,0.0,20,1,6034,High,2
18,3,3,0,1,1,4.150000000000034,0.0,0.0,1,0,5050,High,2
19,3,3,0,0,1,3.5400000000000205,0.0,0.0,1,0,3656,Medium,1
20,3,3,0,0,1,2.430000000000007,0.0,0.0,5,0,3373,Medium,1
21,3,3,0,0,1,1.150000000000034,0.0,0.0,5,0,3584,Medium,1
22,3,3,0,0,1,-0.2599999999999909,0.0,0.0,1,0,3691,Medium,1
23,3,3,0,0,1,-0.3499999999999659,0.0,0.0,1,0,1484,Low,0
0,4,3,0,0,1,-0.8499999999999659,0.0,0.0,1,0,817,Low,0
1,4,3,0,0,1,-1.2199999999999704,0.0,0.0,1,0,413,Low,0
2,4,3,0,0,1,-1.92999999999995,0.0,0.0,1,0,329,Low,0
3,4,3,0,0,1,-3.0600000000000023,0.0,0.0,1,0,359,Low,0
4,4,3,0,0,1,-3.5,0.0,0.0,1,0,749,Low,0
5,4,3,0,0,1,-4.0,0.0,0.0,1,0,2367,Medium,1
6,4,3,0,0,1,-4.259999999999991,0.0,0.0,1,0,4463,Medium,1
7,4,3,0,1,1,-4.599999999999966,0.0,0.0,75,1,5449,High,2
8,4,3,0,1,1,-4.139999999999986,0.0,0.0,40,1,5227,High,2
9,4,3,0,1,1,-2.409999999999968,0.0,0.0,75,1,4964,High,2
10,4,3,0,0,1,-0.46999999999997044,0.0,0.0,75,8,4892,High,2
11,4,3,0,0,1,1.1200000000000045,0.0,0.0,75,8,5350,High,2
12,4,3,0,0,1,2.490000000000009,0.0,0.0,90,8,5783,High,2
13,4,3,0,0,1,2.57000000000005,0.0,0.0,90,8,5589,High,2
14,4,3,0,0,1,3.2800000000000296,0.0,0.0,90,8,5713,High,2
15,4,3,0,0,1,2.8500000000000227,0.0,0.0,90,8,5936,High,2
15,4,3,0,0,1,2.8500000000000227,0.0,0.0,90,6,5936,High,2
16,4,3,0,1,1,2.400000000000034,0.0,0.0,90,8,6137,High,2
17,4,3,0,1,1,2.5300000000000296,0.0,0.0,90,1,5289,High,2
18,4,3,0,1,1,2.07000000000005,0.0,0.0,90,1,4573,High,2
19,4,3,0,0,1,1.5400000000000205,0.0,0.0,75,1,3604,Medium,1
20,4,3,0,0,1,1.0,0.0,0.0,1,0,3233,Medium,1
21,4,3,0,0,1,0.1400000000000432,0.0,0.0,90,1,3024,Medium,1
22,4,3,0,0,1,-0.19999999999998863,0.0,0.0,75,1,2358,Medium,1
23,4,3,0,0,1,-0.6699999999999591,0.0,0.0,90,8,1685,Low,0
0,5,3,1,0,1,-1.349999999999966,0.0,0.0,90,8,963,Low,0
0,5,3,1,0,1,-1.349999999999966,0.0,0.0,90,5,963,Low,0
1,5,3,1,0,1,-1.2899999999999636,0.0,0.0,90,8,580,Low,0
1,5,3,1,0,1,-1.2899999999999636,0.0,0.0,90,5,580,Low,0
1,5,3,1,0,1,-1.2899999999999636,0.0,0.0,90,3,580,Low,0
2,5,3,1,0,1,-1.0,0.0,0.0,90,8,485,Low,0
2,5,3,1,0,1,-1.0,0.0,0.0,90,5,485,Low,0
3,5,3,1,0,1,-0.2899999999999636,0.0,0.0,90,8,386,Low,0
3,5,3,1,0,1,-0.2899999999999636,0.0,0.0,90,5,386,Low,0
4,5,3,1,0,1,-0.14999999999997726,0.0,0.0,90,5,352,Low,0
4,5,3,1,0,1,-0.14999999999997726,0.0,0.0,90,8,352,Low,0
5,5,3,1,0,1,-0.42999999999995,0.0,0.0,90,6,588,Low,0
5,5,3,1,0,1,-0.42999999999995,0.0,0.0,90,5,588,Low,0
5,5,3,1,0,1,-0.42999999999995,0.0,0.0,90,8,588,Low,0
5,5,3,1,0,1,-0.42999999999995,0.0,0.0,90,3,588,Low,0
6,5,3,1,0,1,-1.42999999999995,0.0,0.0,90,8,1045,Low,0
6,5,3,1,0,1,-1.42999999999995,0.0,0.0,90,5,1045,Low,0
6,5,3,1,0,1,-1.42999999999995,0.0,0.0,90,6,1045,Low,0
7,5,3,1,0,1,-2.569999999999993,0.0,0.0,90,5,1556,Low,0
7,5,3,1,0,1,-2.569999999999993,0.0,0.0,90,8,1556,Low,0
8,5,3,1,0,1,-3.2199999999999704,0.0,0.0,90,8,2289,Medium,1
9,5,3,1,0,1,-3.859999999999957,0.0,0.0,90,8,3092,Medium,1
9,5,3,1,0,1,-3.859999999999957,0.0,0.0,90,4,3092,Medium,1
10,5,3,1,0,1,-4.199999999999989,0.0,0.0,75,8,3629,Medium,1
11,5,3,1,0,1,-4.789999999999964,0.0,0.0,1,4,4051,Medium,1
12,5,3,1,0,1,-4.310000000000002,0.0,0.0,40,1,4348,Medium,1
13,5,3,1,0,1,-3.849999999999966,0.0,0.0,40,1,4337,Medium,1
14,5,3,1,0,1,-3.4599999999999795,0.0,0.0,1,0,4548,High,2
15,5,3,1,0,1,-3.4599999999999795,0.0,0.0,20,1,4400,Medium,1
16,5,3,1,0,1,-3.4599999999999795,0.0,0.0,5,0,4222,Medium,1
17,5,3,1,0,1,-3.3100000000000023,0.0,0.0,20,1,4155,Medium,1
18,5,3,1,0,1,-4.139999999999986,0.0,0.0,20,1,3993,Medium,1
19,5,3,1,0,1,-5.2099999999999795,0.0,0.0,5,0,3333,Medium,1
20,5,3,1,0,1,-6.569999999999993,0.0,0.0,5,0,2910,Medium,1
21,5,3,1,0,1,-7.92999999999995,0.0,0.0,5,0,2761,Medium,1
22,5,3,1,0,1,-8.839999999999975,0.0,0.0,1,0,2695,Medium,1
23,5,3,1,0,1,-10.0,0.0,0.0,1,0,1771,Low,0
0,6,4,1,0,1,-10.5,0.0,0.0,1,0,1128,Low,0
1,6,4,1,0,1,-11.0,0.0,0.0,1,0,652,Low,0
2,6,4,1,0,1,-11.359999999999957,0.0,0.0,1,0,520,Low,0
3,6,4,1,0,1,-11.42999999999995,0.0,0.0,1,0,313,Low,0
4,6,4,1,0,1,-11.5,0.0,0.0,1,0,249,Low,0
5,6,4,1,0,1,-11.92999999999995,0.0,0.0,1,0,426,Low,0
6,6,4,1,0,1,-12.079999999999984,0.0,0.0,1,0,751,Low,0
7,6,4,1,0,1,-12.159999999999968,0.0,0.0,5,0,978,Low,0
8,6,4,1,0,1,-11.92999999999995,0.0,0.0,5,0,1718,Low,0
9,6,4,1,0,1,-10.289999999999964,0.0,0.0,5,0,2444,Medium,1
10,6,4,1,0,1,-8.779999999999973,0.0,0.0,5,0,3306,Medium,1
11,6,4,1,0,1,-7.319999999999993,0.0,0.0,5,0,3641,Medium,1
12,6,4,1,0,1,-5.859999999999957,0.0,0.0,5,0,3964,Medium,1
13,6,4,1,0,1,-4.359999999999957,0.0,0.0,5,0,4043,Medium,1
14,6,4,1,0,1,-3.2199999999999704,0.0,0.0,5,0,3996,Medium,1
15,6,4,1,0,1,-2.359999999999957,0.0,0.0,5,0,4102,Medium,1
16,6,4,1,0,1,-1.4699999999999704,0.0,0.0,20,1,4679,High,2
17,6,4,1,0,1,-1.329999999999984,0.0,0.0,1,0,4569,High,2
18,6,4,1,0,1,-1.1999999999999886,0.0,0.0,40,1,4424,Medium,1
19,6,4,1,0,1,-1.4599999999999795,0.0,0.0,1,0,3892,Medium,1
20,6,4,1,0,1,-2.069999999999993,0.0,0.0,5,0,3320,Medium,1
21,6,4,1,0,1,-3.1999999999999886,0.0,0.0,5,0,2545,Medium,1
22,6,4,1,0,1,-3.569999999999993,0.0,0.0,1,0,1682,Low,0
23,6,4,1,0,1,-4.569999999999993,0.0,0.0,1,0,952,Low,0
0,0,4,0,0,1,-5.229999999999961,0.0,0.0,1,0,543,Low,0
1,0,4,0,0,1,-5.4599999999999795,0.0,0.0,1,0,311,Low,0
2,0,4,0,0,1,-6.229999999999961,0.0,0.0,1,0,246,Low,0
3,0,4,0,0,1,-6.159999999999968,0.0,0.0,1,0,352,Low,0
4,0,4,0,0,1,-6.539999999999964,0.0,0.0,1,0,807,Low,0
5,0,4,0,0,1,-7.079999999999984,0.0,0.0,1,0,2683,Medium,1
6,0,4,0,0,1,-7.159999999999968,0.0,0.0,1,0,5147,High,2
7,0,4,0,1,1,-7.419999999999959,0.0,0.0,40,1,6148,High,2
8,0,4,0,1,1,-6.579999999999984,0.0,0.0,75,1,5557,High,2
9,0,4,0,1,1,-3.6299999999999955,0.0,0.0,75,1,4776,High,2
10,0,4,0,0,1,-2.2199999999999704,0.0,0.0,75,1,4397,Medium,1
11,0,4,0,0,1,-0.7699999999999818,0.0,0.0,90,1,4509,High,2
12,0,4,0,0,1,0.57000000000005,0.0,0.0,1,0,4947,High,2
13,0,4,0,0,1,0.5100000000000477,0.0,0.0,90,8,4895,High,2
14,0,4,0,0,1,-0.9899999999999523,0.0,0.0,90,8,4750,High,2
14,0,4,0,0,1,-0.9899999999999523,0.0,0.0,90,5,4750,High,2
14,0,4,0,0,1,-0.9899999999999523,0.0,0.0,90,3,4750,High,2
15,0,4,0,0,1,-1.419999999999959,0.0,0.0,90,8,4949,High,2
15,0,4,0,0,1,-1.419999999999959,0.0,0.0,90,5,4949,High,2
16,0,4,0,1,1,-1.1299999999999955,0.0,0.0,90,8,6000,High,2
16,0,4,0,1,1,-1.1299999999999955,0.0,0.0,90,5,6000,High,2
17,0,4,0,1,1,-0.8599999999999568,0.0,0.0,90,8,5301,High,2
17,0,4,0,1,1,-0.8599999999999568,0.0,0.0,90,5,5301,High,2
18,0,4,0,1,1,-1.0,0.0,0.0,90,8,3893,Medium,1
19,0,4,0,0,1,-1.0699999999999932,0.0,0.0,90,8,2521,Medium,1
20,0,4,0,0,1,-1.4599999999999795,0.0,0.0,90,8,2159,Medium,1
20,0,4,0,0,1,-1.4599999999999795,0.0,0.0,90,5,2159,Medium,1
21,0,4,0,0,1,-1.7699999999999818,0.0,0.0,90,8,2702,Medium,1
21,0,4,0,0,1,-1.7699999999999818,0.0,0.0,90,5,2702,Medium,1
22,0,4,0,0,1,-1.6200000000000045,0.0,0.0,90,8,2359,Medium,1
22,0,4,0,0,1,-1.6200000000000045,0.0,0.0,90,5,2359,Medium,1
23,0,4,0,0,1,-1.5399999999999636,0.0,0.0,90,8,1040,Low,0
0,1,4,0,0,1,-1.5399999999999636,0.0,0.0,90,8,552,Low,0
1,1,4,0,0,1,-1.5699999999999932,0.0,0.0,90,8,346,Low,0
2,1,4,0,0,1,-1.5699999999999932,0.0,0.0,90,1,277,Low,0
3,1,4,0,0,1,-1.7199999999999704,0.0,0.0,90,8,329,Low,0
4,1,4,0,0,1,-2.0,0.0,0.0,90,8,836,Low,0
4,1,4,0,0,1,-2.0,0.0,0.0,90,5,836,Low,0
5,1,4,0,0,1,-1.92999999999995,0.0,0.0,90,8,2555,Medium,1
5,1,4,0,0,1,-1.92999999999995,0.0,0.0,90,5,2555,Medium,1
6,1,4,0,0,1,-2.069999999999993,0.0,0.0,90,8,4311,Medium,1
6,1,4,0,0,1,-2.069999999999993,0.0,0.0,90,5,4311,Medium,1
7,1,4,0,1,1,-2.2899999999999636,0.0,0.0,90,8,4096,Medium,1
7,1,4,0,1,1,-2.2899999999999636,0.0,0.0,90,5,4096,Medium,1
8,1,4,0,1,1,-2.2099999999999795,0.0,0.0,90,8,4790,High,2
8,1,4,0,1,1,-2.2099999999999795,0.0,0.0,90,5,4790,High,2
9,1,4,0,1,1,-1.7899999999999636,0.0,0.0,90,8,3893,Medium,1
9,1,4,0,1,1,-1.7899999999999636,0.0,0.0,90,5,3893,Medium,1
10,1,4,0,0,1,-1.7399999999999523,0.0,0.0,90,8,3403,Medium,1
10,1,4,0,0,1,-1.7399999999999523,0.0,0.0,90,5,3403,Medium,1
11,1,4,0,0,1,-1.2799999999999727,0.0,0.0,90,8,3587,Medium,1
11,1,4,0,0,1,-1.2799999999999727,0.0,0.0,90,5,3587,Medium,1
12,1,4,0,0,1,-1.0,0.0,0.0,90,8,3822,Medium,1
12,1,4,0,0,1,-1.0,0.0,0.0,90,5,3822,Medium,1
12,1,4,0,0,1,-1.0,0.0,0.0,90,3,3822,Medium,1
13,1,4,0,0,1,-1.0,0.0,0.0,90,8,3917,Medium,1
13,1,4,0,0,1,-1.0,0.0,0.0,90,5,3917,Medium,1
13,1,4,0,0,1,-1.0,0.0,0.0,90,3,3917,Medium,1
14,1,4,0,0,1,-1.0,0.0,0.0,90,8,4058,Medium,1
14,1,4,0,0,1,-1.0,0.0,0.0,90,3,4058,Medium,1
14,1,4,0,0,1,-1.0,0.0,0.0,90,5,4058,Medium,1
15,1,4,0,0,1,-0.8599999999999568,0.0,0.0,90,8,4689,High,2
15,1,4,0,0,1,-0.8599999999999568,0.0,0.0,90,5,4689,High,2
15,1,4,0,0,1,-0.8599999999999568,0.0,0.0,90,3,4689,High,2
16,1,4,0,1,1,-0.7399999999999523,0.0,0.0,90,8,4930,High,2
16,1,4,0,1,1,-0.7399999999999523,0.0,0.0,90,5,4930,High,2
16,1,4,0,1,1,-0.7399999999999523,0.0,0.0,90,4,4930,High,2
17,1,4,0,1,1,-1.3599999999999568,0.0,0.0,90,8,4207,Medium,1
17,1,4,0,1,1,-1.3599999999999568,0.0,0.0,90,5,4207,Medium,1
18,1,4,0,1,1,-2.0,0.0,0.0,90,8,2887,Medium,1
18,1,4,0,1,1,-2.0,0.0,0.0,90,5,2887,Medium,1
18,1,4,0,1,1,-2.0,0.0,0.0,90,3,2887,Medium,1
19,1,4,0,0,1,-2.6499999999999773,0.0,0.0,90,8,1834,Low,0
19,1,4,0,0,1,-2.6499999999999773,0.0,0.0,90,5,1834,Low,0
19,1,4,0,0,1,-2.6499999999999773,0.0,0.0,90,3,1834,Low,0
20,1,4,0,0,1,-3.2799999999999727,0.0,0.0,90,8,1703,Low,0
20,1,4,0,0,1,-3.2799999999999727,0.0,0.0,90,5,1703,Low,0
21,1,4,0,0,1,-4.279999999999973,0.0,0.0,90,8,1450,Low,0
21,1,4,0,0,1,-4.279999999999973,0.0,0.0,90,5,1450,Low,0
22,1,4,0,0,1,-4.92999999999995,0.0,0.0,90,8,1511,Low,0
22,1,4,0,0,1,-4.92999999999995,0.0,0.0,90,5,1511,Low,0
22,1,4,0,0,1,-4.92999999999995,0.0,0.0,90,4,1511,Low,0
23,1,4,0,0,1,-5.849999999999966,0.0,0.0,90,8,1271,Low,0
23,1,4,0,0,1,-5.849999999999966,0.0,0.0,90,5,1271,Low,0
23,1,4,0,0,1,-5.849999999999966,0.0,0.0,90,4,1271,Low,0
0,2,4,0,0,1,-6.42999999999995,0.0,0.0,90,8,501,Low,0
0,2,4,0,0,1,-6.42999999999995,0.0,0.0,90,5,501,Low,0
0,2,4,0,0,1,-6.42999999999995,0.0,0.0,90,4,501,Low,0
1,2,4,0,0,1,-6.789999999999964,0.0,0.0,90,8,327,Low,0
1,2,4,0,0,1,-6.789999999999964,0.0,0.0,90,5,327,Low,0
2,2,4,0,0,1,-7.4599999999999795,0.0,0.0,90,8,259,Low,0
3,2,4,0,0,1,-7.829999999999984,0.0,0.0,1,8,337,Low,0
4,2,4,0,0,1,-9.42999999999995,0.0,0.0,1,8,821,Low,0
5,2,4,0,0,1,-10.859999999999957,0.0,0.0,1,8,2580,Medium,1
6,2,4,0,0,1,-11.579999999999984,0.0,0.0,1,8,4551,High,2
7,2,4,0,1,1,-12.870000000000005,0.0,0.0,5,0,4979,High,2
8,2,4,0,1,1,-13.149999999999977,0.0,0.0,5,0,4778,High,2
9,2,4,0,1,1,-11.509999999999991,0.0,0.0,5,0,5252,High,2
10,2,4,0,0,1,-9.439999999999998,0.0,0.0,5,0,4717,High,2
11,2,4,0,0,1,-7.079999999999984,0.0,0.0,5,0,4590,High,2
12,2,4,0,0,1,-5.389999999999986,0.0,0.0,1,0,4749,High,2
13,2,4,0,0,1,-3.7399999999999523,0.0,0.0,5,4,4793,High,2
14,2,4,0,0,1,-2.7399999999999523,0.0,0.0,5,0,4903,High,2
15,2,4,0,0,1,-1.7899999999999636,0.0,0.0,1,0,5491,High,2
16,2,4,0,1,1,-1.4699999999999704,0.0,0.0,40,1,6500,High,2
17,2,4,0,1,1,-1.5399999999999636,0.0,0.0,40,1,5898,High,2
18,2,4,0,1,1,-1.7099999999999795,0.0,0.0,1,0,4539,High,2
19,2,4,0,0,1,-2.2099999999999795,0.0,0.0,1,0,3400,Medium,1
20,2,4,0,0,1,-3.1999999999999886,0.0,0.0,40,1,3022,Medium,1
21,2,4,0,0,1,-4.199999999999989,0.0,0.0,40,1,2444,Medium,1
22,2,4,0,0,1,-5.269999999999982,0.0,0.0,1,0,1885,Low,0
23,2,4,0,0,1,-7.060000000000002,0.0,0.0,1,0,1097,Low,0
0,3,4,0,0,1,-8.789999999999964,0.0,0.0,1,0,640,Low,0
1,3,4,0,0,1,-9.729999999999961,0.0,0.0,1,0,384,Low,0
2,3,4,0,0,1,-11.060000000000002,0.0,0.0,1,0,280,Low,0
3,3,4,0,0,1,-11.45999999999998,0.0,0.0,1,0,352,Low,0
4,3,4,0,0,1,-12.199999999999989,0.0,0.0,1,0,910,Low,0
5,3,4,0,0,1,-12.45999999999998,0.0,0.0,1,0,2815,Medium,1
6,3,4,0,0,1,-12.859999999999957,0.0,0.0,1,0,5560,High,2
7,3,4,0,1,1,-13.5,0.0,0.0,40,5,6297,High,2
8,3,4,0,1,1,-13.370000000000005,0.0,0.0,40,5,5887,High,2
9,3,4,0,1,1,-10.71999999999997,0.0,0.0,1,5,5389,High,2
9,3,4,0,1,1,-10.71999999999997,0.0,0.0,1,8,5389,High,2
10,3,4,0,0,1,-7.079999999999984,0.0,0.0,1,0,4663,High,2
11,3,4,0,0,1,-3.2099999999999795,0.0,0.0,40,1,5078,High,2
12,3,4,0,0,1,-1.2199999999999704,0.0,0.0,1,0,5535,High,2
13,3,4,0,0,1,0.21000000000003638,0.0,0.0,1,0,5492,High,2
14,3,4,0,0,1,1.4300000000000068,0.0,0.0,1,0,5535,High,2
15,3,4,0,0,1,2.2900000000000205,0.0,0.0,1,0,5705,High,2
16,3,4,0,1,1,2.930000000000007,0.0,0.0,1,0,6642,High,2
17,3,4,0,1,1,3.2000000000000455,0.0,0.0,75,1,6476,High,2
18,3,4,0,1,1,3.3100000000000023,0.0,0.0,90,1,4992,High,2
19,3,4,0,0,1,2.2000000000000455,0.0,0.0,90,8,3322,Medium,1
20,3,4,0,0,1,1.07000000000005,0.0,0.0,90,8,3288,Medium,1
21,3,4,0,0,1,0.26000000000004775,0.0,0.0,90,8,2888,Medium,1
22,3,4,0,0,1,0.0,0.0,0.0,40,1,2422,Medium,1
23,3,4,0,0,1,-0.45999999999997954,0.0,0.0,40,8,2390,Medium,1
0,4,4,0,0,1,-1.3599999999999568,0.0,0.0,90,8,932,Low,0
1,4,4,0,0,1,-2.4599999999999795,0.0,0.0,1,8,514,Low,0
2,4,4,0,0,1,-3.5,0.0,0.0,1,8,312,Low,0
3,4,4,0,0,1,-4.92999999999995,0.0,0.0,1,0,363,Low,0
4,4,4,0,0,1,-5.329999999999984,0.0,0.0,1,8,879,Low,0
5,4,4,0,0,1,-5.92999999999995,0.0,0.0,75,8,2687,Medium,1
6,4,4,0,0,1,-6.229999999999961,0.0,0.0,90,8,5211,High,2
7,4,4,0,1,1,-7.92999999999995,0.0,0.0,20,4,6253,High,2
8,4,4,0,1,1,-9.129999999999995,0.0,0.0,40,4,5738,High,2
9,4,4,0,1,1,-9.870000000000005,0.0,0.0,75,4,5067,High,2
10,4,4,0,0,1,-8.939999999999998,0.0,0.0,40,8,4748,High,2
10,4,4,0,0,1,-8.939999999999998,0.0,0.0,40,4,4748,High,2
11,4,4,0,0,1,-7.939999999999998,0.0,0.0,20,4,5022,High,2
11,4,4,0,0,1,-7.939999999999998,0.0,0.0,20,8,5022,High,2
12,4,4,0,0,1,-7.269999999999982,0.0,0.0,1,4,5409,High,2
13,4,4,0,0,1,-7.0,0.0,0.0,1,0,5298,High,2
14,4,4,0,0,1,-6.71999999999997,0.0,0.0,5,0,5363,High,2
15,4,4,0,0,1,-6.689999999999998,0.0,0.0,5,0,5786,High,2
16,4,4,0,1,1,-6.1299999999999955,0.0,0.0,5,0,6525,High,2
17,4,4,0,1,1,-6.199999999999989,0.0,0.0,5,0,5735,High,2
18,4,4,0,1,1,-6.659999999999968,0.0,0.0,1,0,4863,High,2
19,4,4,0,0,1,-6.829999999999984,0.0,0.0,1,0,3923,Medium,1
20,4,4,0,0,1,-7.92999999999995,0.0,0.0,1,0,3193,Medium,1
21,4,4,0,0,1,-8.71999999999997,0.0,0.0,1,0,3031,Medium,1
22,4,4,0,0,1,-9.149999999999977,0.0,0.0,1,0,2992,Medium,1
23,4,4,0,0,1,-9.799999999999955,0.0,0.0,1,0,2205,Medium,1
0,5,4,1,0,1,-10.269999999999982,0.0,0.0,1,8,1196,Low,0
1,5,4,1,0,1,-10.399999999999977,0.0,0.0,1,8,657,Low,0
2,5,4,1,0,1,-10.069999999999993,0.0,0.0,90,8,496,Low,0
3,5,4,1,0,1,-10.129999999999995,0.0,0.0,40,8,381,Low,0
4,5,4,1,0,1,-10.329999999999984,0.0,0.0,1,8,342,Low,0
5,5,4,1,0,1,-10.659999999999968,0.0,0.0,1,0,643,Low,0
6,5,4,1,0,1,-11.0,0.0,0.0,1,8,1221,Low,0
7,5,4,1,0,1,-11.259999999999991,0.0,0.0,1,0,1995,Low,0
8,5,4,1,0,1,-11.139999999999986,0.0,0.0,1,0,3074,Medium,1
9,5,4,1,0,1,-9.399999999999977,0.0,0.0,1,0,3960,Medium,1
10,5,4,1,0,1,-7.539999999999964,0.0,0.0,5,0,4304,Medium,1
11,5,4,1,0,1,-6.149999999999977,0.0,0.0,1,0,4771,High,2
12,5,4,1,0,1,-4.669999999999959,0.0,0.0,5,0,5298,High,2
13,5,4,1,0,1,-3.3999999999999773,0.0,0.0,5,0,5126,High,2
14,5,4,1,0,1,-2.5299999999999727,0.0,0.0,1,0,5237,High,2
15,5,4,1,0,1,-1.8700000000000045,0.0,0.0,5,0,4908,High,2
16,5,4,1,0,1,-1.5,0.0,0.0,1,0,5118,High,2
17,5,4,1,0,1,-1.0,0.0,0.0,5,0,5441,High,2
18,5,4,1,0,1,-0.8599999999999568,0.0,0.0,1,0,5019,High,2
19,5,4,1,0,1,-1.079999999999984,0.0,0.0,5,0,3699,Medium,1
20,5,4,1,0,1,-2.1999999999999886,0.0,0.0,5,0,3079,Medium,1
21,5,4,1,0,1,-2.92999999999995,0.0,0.0,1,0,4104,Medium,1
22,5,4,1,0,1,-3.7799999999999727,0.0,0.0,1,0,4107,Medium,1
23,5,4,1,0,1,-4.92999999999995,0.0,0.0,1,0,2740,Medium,1
0,6,4,1,0,1,-6.279999999999973,0.0,0.0,1,0,1578,Low,0
1,6,4,1,0,1,-7.789999999999964,0.0,0.0,1,0,844,Low,0
2,6,4,1,0,1,-9.129999999999995,0.0,0.0,1,0,649,Low,0
3,6,4,1,0,1,-9.659999999999968,0.0,0.0,1,0,401,Low,0
4,6,4,1,0,1,-10.329999999999984,0.0,0.0,1,0,295,Low,0
5,6,4,1,0,1,-10.859999999999957,0.0,0.0,1,0,441,Low,0
6,6,4,1,0,1,-11.659999999999968,0.0,0.0,1,0,976,Low,0
7,6,4,1,0,1,-11.729999999999961,0.0,0.0,1,0,1357,Low,0
8,6,4,1,0,1,-10.529999999999973,0.0,0.0,1,0,1910,Low,0
9,6,4,1,0,1,-7.2099999999999795,0.0,0.0,90,1,2736,Medium,1
10,6,4,1,0,1,-4.21999999999997,0.0,0.0,90,1,3401,Medium,1
11,6,4,1,0,1,-2.1399999999999864,0.0,0.0,75,1,3961,Medium,1
12,6,4,1,0,1,-1.2899999999999636,0.0,0.0,1,0,4483,Medium,1
13,6,4,1,0,1,-0.7099999999999795,0.0,0.0,75,1,4423,Medium,1
14,6,4,1,0,1,-0.5299999999999727,0.0,0.0,1,8,4272,Medium,1
15,6,4,1,0,1,-0.5999999999999659,0.0,0.0,1,8,4083,Medium,1
16,6,4,1,0,1,-0.9899999999999523,0.0,0.0,90,8,4389,Medium,1
16,6,4,1,0,1,-0.9899999999999523,0.0,0.0,90,5,4389,Medium,1
17,6,4,1,0,1,-1.259999999999991,0.0,0.0,90,8,3687,Medium,1
17,6,4,1,0,1,-1.259999999999991,0.0,0.0,90,5,3687,Medium,1
18,6,4,1,0,1,-1.5,0.0,0.0,90,8,3224,Medium,1
18,6,4,1,0,1,-1.5,0.0,0.0,90,5,3224,Medium,1
18,6,4,1,0,1,-1.5,0.0,0.0,90,3,3224,Medium,1
19,6,4,1,0,1,-1.6599999999999682,0.0,0.0,90,8,2455,Medium,1
19,6,4,1,0,1,-1.6599999999999682,0.0,0.0,90,5,2455,Medium,1
19,6,4,1,0,1,-1.6599999999999682,0.0,0.0,90,4,2455,Medium,1
20,6,4,1,0,1,-1.7799999999999727,0.0,0.0,90,8,2145,Medium,1
20,6,4,1,0,1,-1.7799999999999727,0.0,0.0,90,5,2145,Medium,1
21,6,4,1,0,1,-2.2099999999999795,0.0,0.0,90,8,1799,Low,0
21,6,4,1,0,1,-2.2099999999999795,0.0,0.0,90,5,1799,Low,0
22,6,4,1,0,1,-2.569999999999993,0.0,0.0,90,8,1425,Low,0
22,6,4,1,0,1,-2.569999999999993,0.0,0.0,90,5,1425,Low,0
23,6,4,1,0,1,-2.569999999999993,0.0,0.0,90,8,992,Low,0
23,6,4,1,0,1,-2.569999999999993,0.0,0.0,90,5,992,Low,0
0,0,4,0,0,1,-2.92999999999995,0.0,0.0,90,8,427,Low,0
0,0,4,0,0,1,-2.92999999999995,0.0,0.0,90,5,427,Low,0
1,0,4,0,0,1,-3.3999999999999773,0.0,0.0,90,8,315,Low,0
1,0,4,0,0,1,-3.3999999999999773,0.0,0.0,90,5,315,Low,0
